tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost,usage_group
TA-09443,S-0066,10/1/2013,0,0,Yes,50,5.052219249,0 - 100
TA-09443,S-0066,10/1/2013,0,0,Yes,100,4.899206,0 - 100
TA-09443,S-0066,10/1/2013,0,0,Yes,250,4.807398051,0 - 100
TA-09447,S-0066,9/1/2013,0,0,Yes,1,29.25335099,0 - 100
TA-09447,S-0066,9/1/2013,0,0,Yes,2,17.39343323,0 - 100
TA-09447,S-0066,9/1/2013,0,0,Yes,5,10.27692616,0 - 100
TA-09447,S-0066,9/1/2013,0,0,Yes,10,7.906611842,0 - 100
TA-09447,S-0066,9/1/2013,0,0,Yes,25,6.482197604,0 - 100
TA-09447,S-0066,9/1/2013,0,0,Yes,50,6.076016982,0 - 100
TA-09447,S-0066,9/1/2013,0,0,Yes,100,5.889619025,0 - 100
TA-09447,S-0066,9/1/2013,0,0,Yes,250,5.775554603,0 - 100
TA-09448,S-0066,9/1/2013,0,0,Yes,1,34.37233966,0 - 100
TA-09448,S-0066,9/1/2013,0,0,Yes,2,22.51242189,0 - 100
TA-09448,S-0066,9/1/2013,0,0,Yes,5,15.39591482,0 - 100
TA-09448,S-0066,9/1/2013,0,0,Yes,10,13.02281845,0 - 100
TA-09448,S-0066,9/1/2013,0,0,Yes,25,11.60118627,0 - 100
TA-09448,S-0066,9/1/2013,0,0,Yes,50,11.19222359,0 - 100
TA-09448,S-0066,9/1/2013,0,0,Yes,100,11.00582563,0 - 100
TA-09448,S-0066,9/1/2013,0,0,Yes,250,10.89454327,0 - 100
TA-09450,S-0066,11/2/2013,151,0,Yes,1,27.46448702,100 - 200
TA-09450,S-0066,11/2/2013,151,0,Yes,2,17.27380469,100 - 200
TA-09450,S-0066,11/2/2013,151,0,Yes,5,11.15883888,100 - 200
TA-09450,S-0066,11/2/2013,151,0,Yes,10,9.12237165,100 - 200
TA-09450,S-0066,11/2/2013,151,0,Yes,25,7.898265664,100 - 200
TA-09450,S-0066,11/2/2013,151,0,Yes,50,7.558854459,100 - 200
TA-09450,S-0066,11/2/2013,151,0,Yes,100,7.403059152,100 - 200
TA-09450,S-0066,11/2/2013,151,0,Yes,250,7.311251203,100 - 200
TA-09451,S-0072,3/14/2006,80,1,No,1,8.182035688,0 - 100
TA-09453,S-0072,5/1/2012,1,0,Yes,1,8.485280126,0 - 100
TA-09453,S-0072,5/1/2012,1,0,Yes,3,6.365351124,0 - 100
TA-09456,S-0041,9/10/2013,1,35,No,35,2.200608715,0 - 100
TA-09461,S-0026,4/8/2011,700,1,No,1,23.31087284,700 - 800
TA-09464,S-0041,6/1/2012,20,20,No,20,2.818225825,0 - 100
TA-09468,S-0072,1/16/2013,127,1,Yes,1,11.86548188,100 - 200
TA-09468,S-0072,1/16/2013,127,4,Yes,1,10.76378649,100 - 200
TA-09472,S-0066,2/1/2014,1,0,Yes,1,30.25767431,0 - 100
TA-09472,S-0066,2/1/2014,1,0,Yes,2,18.39775655,0 - 100
TA-09472,S-0066,2/1/2014,1,0,Yes,5,11.28124948,0 - 100
TA-09472,S-0066,2/1/2014,1,0,Yes,10,8.910935161,0 - 100
TA-09472,S-0066,2/1/2014,1,0,Yes,25,7.486520924,0 - 100
TA-09472,S-0066,2/1/2014,1,0,Yes,50,7.080340301,0 - 100
TA-09472,S-0066,2/1/2014,1,0,Yes,100,6.891160286,0 - 100
TA-09473,S-0066,2/1/2014,1,0,Yes,1,28.92228596,0 - 100
TA-09473,S-0066,2/1/2014,1,0,Yes,2,17.0623682,0 - 100
TA-09473,S-0066,2/1/2014,1,0,Yes,5,9.94864319,0 - 100
TA-09473,S-0066,2/1/2014,1,0,Yes,10,7.575546814,0 - 100
TA-09473,S-0066,2/1/2014,1,0,Yes,25,6.151132576,0 - 100
TA-09473,S-0066,2/1/2014,1,0,Yes,50,5.744951954,0 - 100
TA-09473,S-0066,2/1/2014,1,0,Yes,100,5.558553997,0 - 100
TA-09474,S-0066,2/1/2014,1,0,Yes,1,23.21906489,0 - 100
TA-09474,S-0066,2/1/2014,1,0,Yes,2,13.65434585,0 - 100
TA-09474,S-0066,2/1/2014,1,0,Yes,5,7.914958019,0 - 100
TA-09474,S-0066,2/1/2014,1,0,Yes,10,6.000901387,0 - 100
TA-09474,S-0066,2/1/2014,1,0,Yes,25,4.854693055,0 - 100
TA-09474,S-0066,2/1/2014,1,0,Yes,50,4.537538323,0 - 100
TA-09474,S-0066,2/1/2014,1,0,Yes,100,4.39843537,0 - 100
TA-09475,S-0066,2/1/2014,1,0,Yes,1,22.95755134,0 - 100
TA-09475,S-0066,2/1/2014,1,0,Yes,2,13.3928323,0 - 100
TA-09475,S-0066,2/1/2014,1,0,Yes,5,7.653444467,0 - 100
TA-09475,S-0066,2/1/2014,1,0,Yes,10,5.739387836,0 - 100
TA-09475,S-0066,2/1/2014,1,0,Yes,25,4.593179504,0 - 100
TA-09475,S-0066,2/1/2014,1,0,Yes,50,4.276024771,0 - 100
TA-09475,S-0066,2/1/2014,1,0,Yes,100,4.13413976,0 - 100
TA-09478,S-0041,8/15/2014,3,1,No,1,27.59802585,0 - 100
TA-09496,S-0066,7/28/2013,0,0,Yes,1,21.94488185,0 - 100
TA-09496,S-0066,7/28/2013,0,0,Yes,2,12.38016281,0 - 100
TA-09496,S-0066,7/28/2013,0,0,Yes,5,6.64077497,0 - 100
TA-09496,S-0066,7/28/2013,0,0,Yes,10,4.726718339,0 - 100
TA-09496,S-0066,7/28/2013,0,0,Yes,25,3.580510007,0 - 100
TA-09496,S-0066,7/28/2013,0,0,Yes,50,3.263355275,0 - 100
TA-09496,S-0066,7/28/2013,0,0,Yes,100,3.121470263,0 - 100
TA-09496,S-0066,7/28/2013,0,0,Yes,250,3.038008491,0 - 100
TA-09497,S-0066,7/28/2013,0,0,Yes,1,21.94488185,0 - 100
TA-09497,S-0066,7/28/2013,0,0,Yes,2,12.38016281,0 - 100
TA-09497,S-0066,7/28/2013,0,0,Yes,5,6.64077497,0 - 100
TA-09497,S-0066,7/28/2013,0,0,Yes,10,4.726718339,0 - 100
TA-09497,S-0066,7/28/2013,0,0,Yes,25,3.580510007,0 - 100
TA-09497,S-0066,7/28/2013,0,0,Yes,50,3.263355275,0 - 100
TA-09497,S-0066,7/28/2013,0,0,Yes,100,3.121470263,0 - 100
TA-09497,S-0066,7/28/2013,0,0,Yes,250,3.038008491,0 - 100
TA-09498,S-0041,8/5/2013,1,25,No,25,3.232752625,0 - 100
TA-09499,S-0066,7/28/2013,0,0,Yes,1,28.68581094,0 - 100
TA-09499,S-0066,7/28/2013,0,0,Yes,2,16.82589318,0 - 100
TA-09499,S-0066,7/28/2013,0,0,Yes,5,9.709386111,0 - 100
TA-09499,S-0066,7/28/2013,0,0,Yes,10,7.339071794,0 - 100
TA-09499,S-0066,7/28/2013,0,0,Yes,25,5.914657556,0 - 100
TA-09499,S-0066,7/28/2013,0,0,Yes,50,5.508476934,0 - 100
TA-09499,S-0066,7/28/2013,0,0,Yes,100,5.319296918,0 - 100
TA-09499,S-0066,7/28/2013,0,0,Yes,250,5.208014556,0 - 100
TA-09501,S-0066,7/28/2013,0,0,Yes,1,28.77205477,0 - 100
TA-09501,S-0066,7/28/2013,0,0,Yes,2,16.91213701,0 - 100
TA-09501,S-0066,7/28/2013,0,0,Yes,5,9.795629942,0 - 100
TA-09501,S-0066,7/28/2013,0,0,Yes,10,7.422533566,0 - 100
TA-09501,S-0066,7/28/2013,0,0,Yes,25,6.000901387,0 - 100
TA-09501,S-0066,7/28/2013,0,0,Yes,50,5.591938706,0 - 100
TA-09501,S-0066,7/28/2013,0,0,Yes,100,5.405540749,0 - 100
TA-09501,S-0066,7/28/2013,0,0,Yes,250,5.294258387,0 - 100
TA-09509,S-0041,8/21/2013,1,150,No,150,1.980826049,0 - 100
TA-09510,S-0041,8/21/2013,1,150,No,150,2.464904325,0 - 100
TA-09522,S-0072,4/3/2006,5,1,No,1,6.593479966,0 - 100
TA-09523,S-0062,9/15/2008,225,1,No,1,18.7816807,200 - 300
TA-09526,S-0066,2/1/2014,1,0,Yes,1,21.61381682,0 - 100
TA-09526,S-0066,2/1/2014,1,0,Yes,2,12.04909778,0 - 100
TA-09526,S-0066,2/1/2014,1,0,Yes,5,6.309709943,0 - 100
TA-09526,S-0066,2/1/2014,1,0,Yes,10,4.39843537,0 - 100
TA-09526,S-0066,2/1/2014,1,0,Yes,25,3.249444979,0 - 100
TA-09526,S-0066,2/1/2014,1,0,Yes,50,2.935072306,0 - 100
TA-09526,S-0066,2/1/2014,1,0,Yes,100,2.793187294,0 - 100
TA-09528,S-0026,1/1/2008,216,1,No,1,15.01199067,200 - 300
TA-09530,S-0072,11/10/2011,10,4,No,1,20.43422378,0 - 100
TA-09531,S-0072,11/10/2011,10,4,No,1,22.57919131,0 - 100
TA-09532,S-0072,5/9/2012,25,4,No,1,22.33437011,0 - 100
TA-09534,S-0066,8/1/2011,127,1,No,1,9.806758178,100 - 200
TA-09535,S-0066,8/1/2011,216,1,No,1,6.70198027,200 - 300
TA-09537,S-0072,6/27/2006,50,4,No,1,15.87164692,0 - 100
TA-09538,S-0072,6/15/2008,20,4,No,1,13.81848734,0 - 100
TA-09540,S-0066,8/1/2011,108,1,No,1,11.55389127,100 - 200
TA-09542,S-0072,10/2/2013,20,1,Yes,1,22.98258987,0 - 100
TA-09542,S-0072,10/2/2013,20,4,Yes,1,22.70994809,0 - 100
TA-09545,S-0013,5/1/2011,8,44,No,44,9.280949016,0 - 100
TA-09546,S-0066,8/1/2011,108,1,No,1,15.10101656,100 - 200
TA-09547,S-0066,8/1/2011,108,1,No,1,14.49730975,100 - 200
TA-09552,S-0072,1/1/2007,19,1,No,1,14.08278295,0 - 100
TA-09553,S-0072,1/1/2010,101,1,No,1,10.45219588,100 - 200
TA-09555,S-0013,7/31/2008,5,1,No,1,9.612014044,0 - 100
TA-09556,S-0072,10/26/2006,5,1,No,1,12.09639278,0 - 100
TA-09557,S-0072,10/26/2006,5,1,No,1,11.01695387,0 - 100
TA-09559,S-0072,10/26/2006,5,1,No,1,9.18079489,0 - 100
TA-09561,S-0072,12/4/2006,5,1,No,1,12.92822844,0 - 100
TA-09562,S-0072,10/26/2006,5,1,No,1,16.17489136,0 - 100
TA-09565,S-0072,10/26/2006,5,1,No,1,14.26639885,0 - 100
TA-09566,S-0041,8/5/2013,1,1,No,1,3.185457621,0 - 100
TA-09569,S-0066,6/1/2013,0,0,Yes,1,21.62494505,0 - 100
TA-09569,S-0066,6/1/2013,0,0,Yes,2,12.06022601,0 - 100
TA-09569,S-0066,6/1/2013,0,0,Yes,5,6.320838179,0 - 100
TA-09569,S-0066,6/1/2013,0,0,Yes,10,4.406781547,0 - 100
TA-09569,S-0066,6/1/2013,0,0,Yes,25,3.260573215,0 - 100
TA-09569,S-0066,6/1/2013,0,0,Yes,50,2.943418483,0 - 100
TA-09569,S-0066,6/1/2013,0,0,Yes,100,2.80431553,0 - 100
TA-09569,S-0066,6/1/2013,0,0,Yes,250,2.718071699,0 - 100
TA-09571,S-0072,1/16/2013,10,1,No,1,6.273543175,0 - 100
TA-09572,S-0072,1/16/2013,10,1,No,1,6.273543175,0 - 100
TA-09575,S-0066,6/16/2013,0,0,Yes,1,23.86172054,0 - 100
TA-09575,S-0066,6/16/2013,0,0,Yes,2,14.2970015,0 - 100
TA-09575,S-0066,6/16/2013,0,0,Yes,5,8.557613661,0 - 100
TA-09575,S-0066,6/16/2013,0,0,Yes,10,6.643557029,0 - 100
TA-09575,S-0066,6/16/2013,0,0,Yes,25,5.497348698,0 - 100
TA-09575,S-0066,6/16/2013,0,0,Yes,50,5.180193965,0 - 100
TA-09575,S-0066,6/16/2013,0,0,Yes,100,5.041091012,0 - 100
TA-09575,S-0066,6/16/2013,0,0,Yes,250,4.954847181,0 - 100
TA-09577,S-0013,5/1/2011,944,100,No,100,3.477573822,900 - 1000
TA-09581,S-0066,9/1/2013,0,0,Yes,1,25.46418655,0 - 100
TA-09581,S-0066,9/1/2013,0,0,Yes,2,15.27350423,0 - 100
TA-09581,S-0066,9/1/2013,0,0,Yes,5,9.158538417,0 - 100
TA-09581,S-0066,9/1/2013,0,0,Yes,10,7.122071187,0 - 100
TA-09581,S-0066,9/1/2013,0,0,Yes,25,5.897965202,0 - 100
TA-09581,S-0066,9/1/2013,0,0,Yes,50,5.558553997,0 - 100
TA-09581,S-0066,9/1/2013,0,0,Yes,100,5.40275869,0 - 100
TA-09581,S-0066,9/1/2013,0,0,Yes,250,5.310950741,0 - 100
TA-09583,S-0066,9/1/2013,0,0,Yes,1,25.45862244,0 - 100
TA-09583,S-0066,9/1/2013,0,0,Yes,2,15.26794011,0 - 100
TA-09583,S-0066,9/1/2013,0,0,Yes,5,9.152974299,0 - 100
TA-09583,S-0066,9/1/2013,0,0,Yes,10,7.11372501,0 - 100
TA-09583,S-0066,9/1/2013,0,0,Yes,25,5.892401084,0 - 100
TA-09583,S-0066,9/1/2013,0,0,Yes,50,5.55020782,0 - 100
TA-09583,S-0066,9/1/2013,0,0,Yes,100,5.397194572,0 - 100
TA-09583,S-0066,9/1/2013,0,0,Yes,250,5.305386623,0 - 100
TA-09588,S-0066,9/1/2013,0,0,Yes,1,27.94300117,0 - 100
TA-09588,S-0066,9/1/2013,0,0,Yes,2,16.08308341,0 - 100
TA-09588,S-0066,9/1/2013,0,0,Yes,5,8.966576342,0 - 100
TA-09588,S-0066,9/1/2013,0,0,Yes,10,6.593479966,0 - 100
TA-09588,S-0066,9/1/2013,0,0,Yes,25,5.171847788,0 - 100
TA-09588,S-0066,9/1/2013,0,0,Yes,50,4.762885107,0 - 100
TA-09588,S-0066,9/1/2013,0,0,Yes,100,4.57648715,0 - 100
TA-09588,S-0066,9/1/2013,0,0,Yes,250,4.465204787,0 - 100
TA-09590,S-0066,9/1/2013,0,0,Yes,1,29.15319686,0 - 100
TA-09590,S-0066,9/1/2013,0,0,Yes,2,17.2932791,0 - 100
TA-09590,S-0066,9/1/2013,0,0,Yes,5,10.17677203,0 - 100
TA-09590,S-0066,9/1/2013,0,0,Yes,10,7.803675656,0 - 100
TA-09590,S-0066,9/1/2013,0,0,Yes,25,6.382043478,0 - 100
TA-09590,S-0066,9/1/2013,0,0,Yes,50,5.973080797,0 - 100
TA-09590,S-0066,9/1/2013,0,0,Yes,100,5.78668284,0 - 100
TA-09590,S-0066,9/1/2013,0,0,Yes,250,5.675400477,0 - 100
TA-09591,S-0062,9/15/2008,223,1,No,1,23.48892462,200 - 300
TA-09592,S-0026,3/1/2009,1,1,No,1,1.304785698,0 - 100
TA-09595,S-0066,6/1/2013,0,0,Yes,1,21.71118889,0 - 100
TA-09595,S-0066,6/1/2013,0,0,Yes,2,12.14646985,0 - 100
TA-09595,S-0066,6/1/2013,0,0,Yes,5,6.40708201,0 - 100
TA-09595,S-0066,6/1/2013,0,0,Yes,10,4.495807437,0 - 100
TA-09595,S-0066,6/1/2013,0,0,Yes,25,3.346817046,0 - 100
TA-09595,S-0066,6/1/2013,0,0,Yes,50,3.032444373,0 - 100
TA-09595,S-0066,6/1/2013,0,0,Yes,100,2.890559361,0 - 100
TA-09595,S-0066,6/1/2013,0,0,Yes,250,2.807097589,0 - 100
TA-09597,S-0066,6/1/2013,0,0,Yes,1,21.75848389,0 - 100
TA-09597,S-0066,6/1/2013,0,0,Yes,2,12.19376485,0 - 100
TA-09597,S-0066,6/1/2013,0,0,Yes,5,6.454377014,0 - 100
TA-09597,S-0066,6/1/2013,0,0,Yes,10,4.540320382,0 - 100
TA-09597,S-0066,6/1/2013,0,0,Yes,25,3.39411205,0 - 100
TA-09597,S-0066,6/1/2013,0,0,Yes,50,3.076957318,0 - 100
TA-09597,S-0066,6/1/2013,0,0,Yes,100,2.937854365,0 - 100
TA-09597,S-0066,6/1/2013,0,0,Yes,250,2.851610534,0 - 100
TA-09600,S-0066,6/1/2013,0,0,Yes,1,27.97638588,0 - 100
TA-09600,S-0066,6/1/2013,0,0,Yes,2,16.11646812,0 - 100
TA-09600,S-0066,6/1/2013,0,0,Yes,5,9.00274311,0 - 100
TA-09600,S-0066,6/1/2013,0,0,Yes,10,6.629646734,0 - 100
TA-09600,S-0066,6/1/2013,0,0,Yes,25,5.205232497,0 - 100
TA-09600,S-0066,6/1/2013,0,0,Yes,50,4.799051874,0 - 100
TA-09600,S-0066,6/1/2013,0,0,Yes,100,4.612653917,0 - 100
TA-09600,S-0066,6/1/2013,0,0,Yes,250,4.498589496,0 - 100
TA-09601,S-0066,8/1/2013,0,0,Yes,1,21.63329123,0 - 100
TA-09601,S-0066,8/1/2013,0,0,Yes,2,12.06857219,0 - 100
TA-09601,S-0066,8/1/2013,0,0,Yes,5,6.329184356,0 - 100
TA-09601,S-0066,8/1/2013,0,0,Yes,10,4.415127724,0 - 100
TA-09601,S-0066,8/1/2013,0,0,Yes,25,3.268919393,0 - 100
TA-09601,S-0066,8/1/2013,0,0,Yes,50,2.95176466,0 - 100
TA-09601,S-0066,8/1/2013,0,0,Yes,100,2.809879648,0 - 100
TA-09601,S-0066,8/1/2013,0,0,Yes,250,2.726417876,0 - 100
TA-09603,S-0013,8/13/2013,2820,280,No,280,6.10940169,2000 - 3000
TA-09604,S-0066,8/1/2011,10,1,No,1,22.16188245,0 - 100
TA-09606,S-0066,8/1/2011,392,16,No,1,3.210496152,300 - 400
TA-09607,S-0066,8/1/2011,344,25,No,1,3.588856184,300 - 400
TA-09610,S-0041,8/1/2013,115,1,Yes,1,2.481596679,100 - 200
TA-09610,S-0041,8/1/2008,43,1,Yes,1,2.464904325,0 - 100
TA-09612,S-0066,9/21/2011,5,1,No,1,70.99536509,0 - 100
TA-09621,S-0072,5/15/2006,150,1,No,1,1.794428092,100 - 200
TA-09623,S-0072,5/15/2006,200,1,No,1,1.491183655,200 - 300
TA-09624,S-0072,5/15/2006,150,1,No,1,1.616376312,100 - 200
TA-09630,S-0072,2/27/2006,127,25,No,1,3.146508794,100 - 200
TA-09633,S-0072,6/15/2008,20,4,No,1,16.4030202,0 - 100
TA-09635,S-0072,6/28/2006,50,4,No,1,6.841083223,0 - 100
TA-09640,S-0041,9/10/2013,20,20,No,20,4.506935673,0 - 100
TA-09645,S-0081,7/1/2009,139,1,No,1,2.328166122,100 - 200
TA-09646,S-0041,8/5/2013,1,45,No,45,4.381743016,0 - 100
TA-09649,S-0070,9/15/2008,200,5,No,5,16.23609666,200 - 300
TA-09650,S-0070,9/15/2008,37,5,No,5,19.37147722,0 - 100
TA-09651,S-0066,7/12/2010,135,2,No,2,50.19669158,100 - 200
TA-09652,S-0072,1/16/2013,76,1,Yes,1,4.952065122,0 - 100
TA-09652,S-0072,1/16/2013,76,4,Yes,1,4.493025378,0 - 100
TA-09669,S-0072,8/25/2008,550,17,Yes,1,6.924544994,500 - 600
TA-09669,S-0072,6/2/2014,550,1,Yes,1,6.924544994,500 - 600
TA-09670,S-0041,8/5/2013,1,40,No,40,5.455617812,0 - 100
TA-09671,S-0041,8/5/2013,1,40,No,40,6.137222281,0 - 100
TA-09673,S-0041,8/5/2013,1,25,No,25,3.007405841,0 - 100
TA-09674,S-0066,9/1/2013,0,0,Yes,1,25.88427747,0 - 100
TA-09674,S-0066,9/1/2013,0,0,Yes,2,15.69359514,0 - 100
TA-09674,S-0066,9/1/2013,0,0,Yes,5,9.581411394,0 - 100
TA-09674,S-0066,9/1/2013,0,0,Yes,10,7.542162105,0 - 100
TA-09674,S-0066,9/1/2013,0,0,Yes,25,6.31805612,0 - 100
TA-09674,S-0066,9/1/2013,0,0,Yes,50,5.978644915,0 - 100
TA-09674,S-0066,9/1/2013,0,0,Yes,100,5.825631667,0 - 100
TA-09674,S-0066,9/1/2013,0,0,Yes,250,5.731041659,0 - 100
TA-09675,S-0066,9/1/2013,0,0,Yes,1,28.20729678,0 - 100
TA-09675,S-0066,9/1/2013,0,0,Yes,2,16.34737902,0 - 100
TA-09675,S-0066,9/1/2013,0,0,Yes,5,9.230871953,0 - 100
TA-09675,S-0066,9/1/2013,0,0,Yes,10,6.860557636,0 - 100
TA-09675,S-0066,9/1/2013,0,0,Yes,25,5.436143398,0 - 100
TA-09675,S-0066,9/1/2013,0,0,Yes,50,5.029962776,0 - 100
TA-09675,S-0066,9/1/2013,0,0,Yes,100,4.84078276,0 - 100
TA-09675,S-0066,9/1/2013,0,0,Yes,250,4.729500398,0 - 100
TA-09678,S-0026,1/3/2008,889,1,No,1,15.30132482,800 - 900
TA-09679,S-0026,1/1/2010,427,1,No,1,12.07970043,400 - 500
TA-09682,S-0066,8/1/2011,427,1,No,1,22.19804922,400 - 500
TA-09685,S-0026,1/2/2010,815,1,No,1,18.84010394,800 - 900
TA-09686,S-0072,2/3/2006,88,1,No,1,9.759463174,0 - 100
TA-09687,S-0066,8/1/2011,2,2,No,2,176.9083534,0 - 100
TA-09688,S-0066,8/1/2011,2,2,No,2,195.3005458,0 - 100
TA-09691,S-0058,5/13/2014,12,5,No,5,26.66603607,0 - 100
TA-09693,S-0066,4/14/2014,5,5,No,5,47.52869694,0 - 100
TA-09694,S-0066,8/1/2011,3,1,No,1,115.9534395,0 - 100
TA-09696,S-0066,8/1/2011,4,0,Yes,1,221.4880677,0 - 100
TA-09696,S-0066,8/1/2011,4,0,Yes,2,126.0690062,0 - 100
TA-09696,S-0066,8/1/2011,4,0,Yes,4,75.54403165,0 - 100
TA-09697,S-0066,8/1/2011,5,0,Yes,1,238.032973,0 - 100
TA-09697,S-0066,8/1/2011,5,0,Yes,2,137.7870389,0 - 100
TA-09697,S-0066,8/1/2011,5,0,Yes,4,85.40643101,0 - 100
TA-09700,S-0041,6/1/2012,1,0,Yes,1,30.45241844,0 - 100
TA-09700,S-0041,6/1/2012,1,0,Yes,6,6.740929096,0 - 100
TA-09700,S-0041,6/1/2012,1,0,Yes,20,2.367532258,0 - 100
TA-09704,S-0043,4/8/2008,51,1,No,1,11.71283072,0 - 100
TA-09708,S-0081,4/14/2014,5,1,No,1,12.57212488,0 - 100
TA-09711,S-0081,7/1/2009,38,1,No,1,8.836515082,0 - 100
TA-09716,S-0066,9/1/2013,0,0,Yes,1,26.06511131,0 - 100
TA-09716,S-0066,9/1/2013,0,0,Yes,2,15.87442898,0 - 100
TA-09716,S-0066,9/1/2013,0,0,Yes,5,9.759463174,0 - 100
TA-09716,S-0066,9/1/2013,0,0,Yes,10,7.722995944,0 - 100
TA-09716,S-0066,9/1/2013,0,0,Yes,25,6.498889958,0 - 100
TA-09716,S-0066,9/1/2013,0,0,Yes,50,6.159478753,0 - 100
TA-09716,S-0066,9/1/2013,0,0,Yes,100,6.003683446,0 - 100
TA-09716,S-0066,9/1/2013,0,0,Yes,250,5.911875497,0 - 100
TA-09719,S-0066,9/1/2013,0,0,Yes,1,24.98289034,0 - 100
TA-09719,S-0066,9/1/2013,0,0,Yes,2,14.79220801,0 - 100
TA-09719,S-0066,9/1/2013,0,0,Yes,5,8.6772422,0 - 100
TA-09719,S-0066,9/1/2013,0,0,Yes,10,6.637992911,0 - 100
TA-09719,S-0066,9/1/2013,0,0,Yes,25,5.416668985,0 - 100
TA-09719,S-0066,9/1/2013,0,0,Yes,50,5.074475721,0 - 100
TA-09719,S-0066,9/1/2013,0,0,Yes,100,4.921462473,0 - 100
TA-09719,S-0066,9/1/2013,0,0,Yes,250,4.829654524,0 - 100
TA-09723,S-0066,8/1/2011,52,1,No,1,13.07011345,0 - 100
TA-09724,S-0058,12/1/2008,260,35,No,35,3.405240286,200 - 300
TA-09727,S-0058,12/1/2008,260,35,No,35,3.402458227,200 - 300
TA-09731,S-0066,7/21/2013,0,0,Yes,1,21.34952121,0 - 100
TA-09731,S-0066,7/21/2013,0,0,Yes,2,11.78480217,0 - 100
TA-09731,S-0066,7/21/2013,0,0,Yes,5,6.045414332,0 - 100
TA-09731,S-0066,7/21/2013,0,0,Yes,10,4.13413976,0 - 100
TA-09731,S-0066,7/21/2013,0,0,Yes,25,2.985149369,0 - 100
TA-09731,S-0066,7/21/2013,0,0,Yes,50,2.670776695,0 - 100
TA-09731,S-0066,7/21/2013,0,0,Yes,100,2.528891683,0 - 100
TA-09731,S-0066,7/21/2013,0,0,Yes,250,2.442647853,0 - 100
TA-09732,S-0066,8/1/2011,321,1,No,1,19.49110576,300 - 400
TA-09737,S-0066,2/11/2011,8,1,No,1,51.81863201,0 - 100
TA-09738,S-0066,8/1/2011,5,1,No,1,58.60963817,0 - 100
TA-09739,S-0072,11/14/2006,6,1,No,1,11.71525069,0 - 100
TA-09742,S-0066,4/25/2014,457,1,Yes,1,10.08218202,400 - 500
TA-09745,S-0013,8/5/2011,2916,1,No,1,2.000300462,2000 - 3000
TA-09748,S-0013,5/1/2011,781,28,No,28,3.096431731,700 - 800
TA-09750,S-0013,5/1/2011,781,100,No,100,3.118688204,700 - 800
TA-09752,S-0013,7/9/2009,1,1,No,1,18.20023035,0 - 100
TA-09754,S-0072,9/22/2006,0,1,No,1,10.26301586,0 - 100
TA-09759,S-0066,8/1/2011,8,1,No,1,21.26605944,0 - 100
TA-09761,S-0066,8/1/2011,395,1,No,1,13.18417787,300 - 400
TA-09764,S-0066,10/1/2013,0,0,Yes,1,25.23883977,0 - 100
TA-09764,S-0066,10/1/2013,0,0,Yes,2,15.04815744,0 - 100
TA-09764,S-0066,10/1/2013,0,0,Yes,5,8.933191634,0 - 100
TA-09764,S-0066,10/1/2013,0,0,Yes,10,6.896724404,0 - 100
TA-09764,S-0066,10/1/2013,0,0,Yes,25,5.672618418,0 - 100
TA-09764,S-0066,10/1/2013,0,0,Yes,50,5.333207213,0 - 100
TA-09764,S-0066,10/1/2013,0,0,Yes,100,5.177411906,0 - 100
TA-09764,S-0066,10/1/2013,0,0,Yes,250,5.085603957,0 - 100
TA-09766,S-0066,8/1/2011,325,1,No,1,15.35418394,300 - 400
TA-09767,S-0066,8/1/2011,265,32,No,3,24.24564469,200 - 300
TA-09769,S-0066,4/7/2013,0,0,Yes,1,21.61659888,0 - 100
TA-09769,S-0066,4/7/2013,0,0,Yes,2,12.05187984,0 - 100
TA-09769,S-0066,4/7/2013,0,0,Yes,5,6.312492002,0 - 100
TA-09769,S-0066,4/7/2013,0,0,Yes,10,4.39843537,0 - 100
TA-09769,S-0066,4/7/2013,0,0,Yes,25,3.252227038,0 - 100
TA-09769,S-0066,4/7/2013,0,0,Yes,50,2.935072306,0 - 100
TA-09769,S-0066,4/7/2013,0,0,Yes,100,2.795969353,0 - 100
TA-09769,S-0066,4/7/2013,0,0,Yes,250,2.709725522,0 - 100
TA-09771,S-0013,3/12/2014,5,1,No,1,53.03995593,0 - 100
TA-09774,S-0058,9/28/2007,10,1,No,1,5.769990485,0 - 100
TA-09778,S-0066,7/1/2013,0,0,Yes,1,21.47471387,0 - 100
TA-09778,S-0066,7/1/2013,0,0,Yes,2,11.90999483,0 - 100
TA-09778,S-0066,7/1/2013,0,0,Yes,5,6.173389049,0 - 100
TA-09778,S-0066,7/1/2013,0,0,Yes,10,4.259332417,0 - 100
TA-09778,S-0066,7/1/2013,0,0,Yes,25,3.110342026,0 - 100
TA-09778,S-0066,7/1/2013,0,0,Yes,50,2.795969353,0 - 100
TA-09778,S-0066,7/1/2013,0,0,Yes,100,2.654084341,0 - 100
TA-09778,S-0066,7/1/2013,0,0,Yes,250,2.570622569,0 - 100
TA-09779,S-0066,7/1/2013,0,0,Yes,1,21.48027798,0 - 100
TA-09779,S-0066,7/1/2013,0,0,Yes,2,11.91555894,0 - 100
TA-09779,S-0066,7/1/2013,0,0,Yes,5,6.176171108,0 - 100
TA-09779,S-0066,7/1/2013,0,0,Yes,10,4.264896535,0 - 100
